bundesland,partei,listenplatz,nachname,vorname,beruf,geburtsjahr,wahlkreis_name,wahlkreis_nummer
Niedersachsen,Volt,018,Kösters,Lukas Matthias,Lehrkraft,1994,,
Niedersachsen,Volt,019,Handschuch,Christina,Agrarökonomin,1984,,
Niedersachsen,Volt,020,Piepgras,Martin,Fraktionsgeschäftsführer,1996,Braunschweig,050
Niedersachsen,PdH,001,Teschke,Ole,Auszubildender,2005,,
Niedersachsen,PdH,002,Kirschmann,Roxane Lisa,Studentin Wirtschaftsingenieurwesen,1997,,
Niedersachsen,PdH,003,Rößler,Rainer,Handelsvertreter,1966,,
Niedersachsen,PdH,004,Anhalt,Daniel,Projektmanager,1984,,
Niedersachsen,PdH,005,Kirschmann,Eduard,Erfinder,1963,,
Niedersachsen,PdH,006,Bornhorst,Sebastian,Student molekularen Biomedizin,1998,,
Niedersachsen,MLPD,001,Kinzel,Carmen Rita,Projektmanagerin,1959,,
Niedersachsen,MLPD,002,Kunick,Peter Volker,Elektriker,1956,Helmstedt – Wolfsburg,051
Niedersachsen,MLPD,003,Nierstenhöfer,Anke,Krankenschwester,1974,Stadt Hannover I,041
Niedersachsen,MLPD,004,Langemeier,Kay,Lehrer,1977,Göttingen I,053
Niedersachsen,MLPD,005,Kleffel,Kurt-Peter,Qualitätsprüfer i. R.,1953,Stadt Hannover II,042
Niedersachsen,MLPD,006,Koepsell,Brunhild,med.-techn. Assistentin,1952,,
Niedersachsen,MLPD,007,Deutsch,Paul,Industriemechaniker,1951,Braunschweig,050
Niedersachsen,MLPD,008,von Pentz,Dorit Emmy Beate,Förderschullehrerin,1950,,
Niedersachsen,MLPD,009,von Pentz,Conrad-Lüder Joachim,Werkzeugmacher,1948,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,001,Dorendorf,Ingo Rene,Geschäftskundenbetreuer,1972,Mittelems,031
Niedersachsen,BÜNDNIS DEUTSCHLAND,002,Schönbach,Kay-Achim Heino,Vizeadmiral a. D.,1965,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,003,Meyer,Hermann,Fertigungsplaner,1975,Hannover-Land I,043
Niedersachsen,BÜNDNIS DEUTSCHLAND,004,Weyhers,Frank,IT-Berater,1969,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,005,Wessel,Kirsten-Birgitt,Lehrerin,1962,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,006,Wiese,Harald Hans,Arbeitsvermittler,1976,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,007,Kreipe,Florian Klaus-Dieter,Bankkaufmann,1991,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,008,Gehrke,Jörg,Immobilienmakler,1965,Goslar – Northeim – Göttingen II,052
Niedersachsen,BÜNDNIS DEUTSCHLAND,009,Schmitz,Jens,Maurer,1976,,
Niedersachsen,BÜNDNIS DEUTSCHLAND,010,Colberg,Siegfried,Privatier,1961,Gifhorn – Peine,045
Niedersachsen,BSW,001,Mohamed Ali,Amira,Rechtsanwältin,1980,,
Niedersachsen,BSW,002,Dr. Renken,Thorsten,Arzt,1976,,
Niedersachsen,BSW,003,Zang,Johannes Esbjörn,Landesgeschäftsführer,1994,,
Niedersachsen,BSW,004,Wittke,Agnes,Finanzbuchhalterin,1959,,
Niedersachsen,BSW,005,Smidt,Maik Andre Pip,IT-Ingenieur,1978,,
Niedersachsen,BSW,006,Boßmann,Jil,Social Media Redakteurin,1998,,
Niedersachsen,BSW,007,Saker,Basil,Facharzt Arbeitsmedizin,1985,,
Niedersachsen,BSW,008,Afonso Moura Dias,Paulo Jorge,Rechtsanwalt,1975,,
Niedersachsen,BSW,009,Vornkahl,Martin,IT-Abteilungsleiter,1985,,
Niedersachsen,BSW,010,Leopold,Lars,Kaufmann im Groß- und Außenhandel,1977,,
Niedersachsen,BSW,011,Khalaf,Seleman,juristischer Mitarbeiter,1983,,
