bundesland,partei,listenplatz,nachname,vorname,beruf,geburtsjahr,wahlkreis_name,wahlkreis_nummer
Nordrhein-Westfalen,BSW,010,Clemens,Frank Rudolf Thorsten,pädagogischer Leiter,1964,,
Nordrhein-Westfalen,BSW,011,Kuster,Hauke,Gewerkschaftssekretär,1984,,
Nordrhein-Westfalen,BSW,012,Neuß,Manuela,HR-Generalistin,1977,,
Nordrhein-Westfalen,BSW,013,Zorlu,Yasimin,Geschäftsführerin,1988,,
Nordrhein-Westfalen,BSW,014,Höltke,Andreas,Berufsbetreuer,1969,,
Nordrhein-Westfalen,BSW,015,Kiesling,Michael Wolfgang,Soldat,1977,,
Nordrhein-Westfalen,BSW,016,Supervizer,Payman,Unternehmer,1991,,
Nordrhein-Westfalen,BSW,017,Agu,Diyar,Student,1999,,
Nordrhein-Westfalen,BSW,018,Grönke,Nico,Lehrer,1975,,
Nordrhein-Westfalen,BSW,019,Büning,Frank,wissenschaftl. Mitarbeiter,1966,,
Nordrhein-Westfalen,BSW,020,von Raußendorf,Hanno Ernst Werner,Jurist,1962,,
Nordrhein-Westfalen,MERA25,001,Hamadache,Salsabil,Referentin,1994,,
Nordrhein-Westfalen,MERA25,002,Sarı,Abdullah,Student,1995,,
Nordrhein-Westfalen,MERA25,003,Sönmez,Bircan,"staatl. anerkannte Erzieherin, Dipl.-Designerin",1977,,
Nordrhein-Westfalen,MERA25,004,Güner,Recep Murat,Student,1992,,
Nordrhein-Westfalen,MERA25,005,Shahedali,Sharareh,Social Media Redakteurin,1983,,
Nordrhein-Westfalen,MERA25,006,Baghaei,Faraz,Theaterschaffender,1988,,
Nordrhein-Westfalen,MERA25,007,Querl,Jessica,Vertretungslehrerin,1974,,
Nordrhein-Westfalen,MERA25,008,Khan,Jibran,"Cutter, Video Editor",1985,,
Nordrhein-Westfalen,MERA25,009,Marx,Silvio Alexander,"Student, selbständig",1991,,
Nordrhein-Westfalen,WerteUnion,001,Pantel,Sylvia Maria,Geschäftsführerin,1961,Düsseldorf II,106
Nordrhein-Westfalen,WerteUnion,002,Hägermann,Frank,Geschäftsführer,1968,Minden-Lübbecke I,133
Nordrhein-Westfalen,WerteUnion,003,Fietze,Dominique,Senior Account Managerin,1960,Mönchengladbach,108
Nordrhein-Westfalen,WerteUnion,004,Schwarzer,Manfred Michael,Rentner,1957,,
Nordrhein-Westfalen,WerteUnion,005,Pelz,Gordon,geschäftsführender Gesellschafter,1971,,
Nordrhein-Westfalen,WerteUnion,006,Kleem,Lara,Studentin,2004,,
Nordrhein-Westfalen,WerteUnion,007,Köhler,Frank,Geschäftsführer,1959,,
Nordrhein-Westfalen,WerteUnion,008,Osinski,Wolfgang Heinz,Pressesprecher,1949,,
Nordrhein-Westfalen,WerteUnion,009,Klein,Andreas,Dipl.-Bauingenieur,1961,Siegen-Wittgenstein,147
Nordrhein-Westfalen,WerteUnion,010,Wagner,Margit,Hotelleiterin,1968,,
Nordrhein-Westfalen,WerteUnion,011,Jöcker,David,Immobilienökonom,1988,,
Nordrhein-Westfalen,WerteUnion,012,Philipp,Stefanie,Vermögensmanagerin,1970,,
Nordrhein-Westfalen,WerteUnion,013,Wilkens,Harald,Rentner,1954,,
Nordrhein-Westfalen,WerteUnion,014,Six,Annette Christine,Pressereferentin,1968,,
Nordrhein-Westfalen,WerteUnion,015,Schinzel,Stefan Eric Alexander,Geschäftsführer Vermögensverwaltung,1975,,
Nordrhein-Westfalen,WerteUnion,016,Kühlen,Andreas,Vice President Global Sales,1962,,
Nordrhein-Westfalen,WerteUnion,017,Bomba,Adam,Informatiker,1977,,
Nordrhein-Westfalen,WerteUnion,018,Schwederske,Kevin,Versicherungsmakler,1988,,
Nordrhein-Westfalen,WerteUnion,019,Kaspar,Winfried,Polizeihauptkommissar i. R.,1959,,
Nordrhein-Westfalen,WerteUnion,020,Knoblauch,Hans Antonius,Dipl.-Ingenieur (FH),1964,,
Nordrhein-Westfalen,WerteUnion,021,Winter,Michael Otto,Pensionär,1956,,
Nordrhein-Westfalen,WerteUnion,022,Jansen,Matthias Wilfried Hubertus,Dozent beruflichen Fort- und Weiterbildung,1981,,
Nordrhein-Westfalen,WerteUnion,023,Dr. Müller,Hildegard Monika,"Dipl.-Ökonomin, Parlamentsstenografin",1947,,
Nordrhein-Westfalen,WerteUnion,024,Herda,Florian,Fachinformatiker Systemintegration,2001,Herford – Minden-Lübbecke II,132
Nordrhein-Westfalen,WerteUnion,025,Krautz,Alexander,Erwerbsminderungsrentner,1974,,
